tick	chip_0	chip_1	chip_2	chip_3	chip_4	chip_5	chip_6	chip_7	chip_8	chip_9	chip_10	chip_11	chip_12	chip_13	chip_14
26849	64	64	64	64	64	0	0	1	1	7	0	0	0	2	0
26850	64	64	64	64	64	0	0	0	1	7	0	0	1	1	1
26851	64	64	64	64	64	0	0	0	0	7	0	1	1	1	0
26852	64	64	64	64	64	0	0	0	0	6	1	1	1	0	0
26853	64	64	64	64	64	1	1	0	0	5	2	1	0	0	0
26854	64	64	64	64	64	2	1	1	0	4	2	0	0	0	0
26855	64	64	64	64	64	2	1	1	1	3	1	0	0	0	0
26856	64	64	64	64	64	2	1	1	1	4	0	0	0	1	0
26857	64	64	64	64	64	1	1	1	1	4	0	0	1	0	0
26858	64	64	64	64	64	1	1	1	1	4	0	1	0	0	1
26859	64	64	64	64	64	0	1	1	2	4	1	0	0	1	0
26860	64	64	64	64	64	1	0	1	2	5	0	0	2	1	0
26861	64	64	64	64	64	0	1	0	3	5	0	2	2	0	0
26862	64	64	64	64	64	0	0	1	3	5	1	2	2	0	0
26863	64	64	64	64	64	1	0	0	4	5	1	3	1	0	0
26864	64	64	64	64	64	1	1	0	3	5	1	3	0	1	0
26865	64	64	64	64	64	1	1	2	2	5	1	2	2	0	0
26866	64	64	64	64	64	2	1	3	2	5	1	2	1	0	0
26867	64	64	64	64	64	2	1	3	2	5	2	2	0	0	0
26868	64	64	64	64	64	2	1	3	2	5	2	1	0	0	0
26869	64	64	64	64	64	2	1	3	2	5	2	1	1	0	0
26870	64	64	64	64	64	2	2	4	2	5	2	1	0	0	0
26871	64	64	64	64	64	2	2	5	3	6	2	1	0	0	0
26872	64	64	64	64	64	2	2	5	3	6	2	0	0	0	0
26873	64	64	64	64	64	2	2	5	3	6	1	0	0	0	0
26874	64	64	64	64	64	3	2	5	4	6	0	0	0	0	0
26875	64	64	64	64	64	2	2	5	4	7	0	0	0	0	0
26876	64	64	64	64	64	1	2	5	4	7	1	0	0	0	0
26877	64	64	64	64	64	1	2	6	4	7	0	0	0	0	0
26878	64	64	64	64	64	0	2	6	4	7	0	0	0	0	0
26879	64	64	64	64	64	0	1	6	4	7	0	0	0	0	0
26880	64	64	64	64	64	0	0	6	4	8	0	0	0	0	0
26881	64	64	64	64	64	1	0	5	4	8	0	0	0	0	0
26882	64	64	64	64	64	1	1	4	4	8	0	0	0	0	0
26883	64	64	64	64	64	0	1	4	4	8	0	0	0	0	0
26884	64	64	64	64	64	0	0	4	4	8	0	1	0	1	0
26885	64	64	64	64	64	0	0	3	4	8	2	0	1	0	0
26886	64	64	64	64	64	1	0	2	4	8	1	1	0	0	0
26887	64	64	64	64	64	1	1	1	4	9	1	1	0	1	0
26888	64	64	64	64	64	1	1	1	4	9	1	0	1	0	0
26889	64	64	64	64	64	1	1	1	4	9	0	2	0	0	0
26890	64	64	64	64	64	0	1	1	4	9	1	1	0	0	1
26891	64	64	64	64	64	1	0	1	4	9	1	0	0	1	0
26892	64	64	64	64	64	1	1	0	4	9	0	0	1	0	1
26893	64	64	64	64	64	0	1	1	3	9	0	1	0	1	0
26894	64	64	64	64	64	0	0	1	3	9	1	0	1	0	0
26895	64	64	64	64	64	1	0	0	3	9	1	1	0	0	0
26896	64	64	64	64	64	1	1	0	2	9	1	0	0	0	0
26897	64	64	64	64	64	1	1	2	1	9	0	0	0	0	0
26898	64	64	64	64	64	0	1	2	1	9	0	0	0	0	0
26899	64	64	64	64	64	0	0	2	1	9	0	0	0	0	0
26900	64	64	64	64	64	0	0	1	1	9	0	0	0	0	0
26901	64	64	64	64	64	0	0	0	1	9	0	0	0	0	0
26902	64	64	64	64	64	0	0	0	0	9	0	0	0	0	0
26903	64	64	64	64	64	0	0	0	1	8	0	0	0	0	0
26904	64	64	64	64	64	0	0	0	0	8	0	0	0	0	0
26905	64	64	64	64	64	0	0	0	1	7	0	0	1	0	1
26906	64	64	64	64	64	0	0	0	0	7	0	1	0	2	0
26907	64	64	64	64	64	0	0	0	0	7	1	0	1	1	0
26908	64	64	64	64	64	1	0	0	0	6	0	1	1	0	0
26909	64	64	64	64	64	0	1	0	1	6	1	1	0	0	0
26910	64	64	64	64	64	1	0	2	1	6	1	0	0	0	0
26911	64	64	64	64	64	1	1	1	1	6	1	0	0	0	0
26912	64	64	64	64	64	1	1	1	1	6	0	0	0	1	0
26913	64	64	64	64	64	0	1	2	1	6	0	0	1	0	0
26914	64	64	64	64	64	0	1	2	1	6	0	1	0	0	0
26915	64	64	64	64	64	0	0	3	1	6	1	1	0	0	0
26916	64	64	64	64	64	1	0	2	1	6	1	1	0	0	0
26917	64	64	64	64	64	1	1	1	2	6	1	0	0	0	0
26918	64	64	64	64	64	2	1	1	2	6	0	0	1	0	0
26919	64	64	64	64	64	2	1	1	2	7	0	1	0	0	0
26920	64	64	64	64	64	1	1	1	2	7	1	0	0	1	0
26921	64	64	64	64	64	1	1	1	2	7	0	0	1	0	0
26922	64	64	64	64	64	0	1	1	2	8	0	1	0	0	0
26923	64	64	64	64	64	0	0	1	2	8	1	0	0	0	0
26924	64	64	64	64	64	1	0	0	2	9	0	0	0	0	0
26925	64	64	64	64	64	0	2	0	1	9	0	0	0	0	0
26926	64	64	64	64	64	0	1	1	0	9	0	0	0	0	0
26927	64	64	64	64	64	0	0	1	1	8	0	0	0	0	0
26928	64	64	64	64	64	0	0	0	1	8	0	0	0	0	0
26929	64	64	64	64	64	0	0	0	0	8	0	0	0	0	0
26930	64	64	64	64	64	0	0	0	1	7	1	0	0	0	0
26931	64	64	64	64	64	2	0	0	0	8	0	0	0	1	0
26932	64	64	64	64	64	2	1	0	0	7	0	0	1	0	0
26933	64	64	64	64	64	2	1	1	0	7	0	1	0	1	0
26934	64	64	64	64	64	1	1	1	1	6	1	0	1	0	0
26935	64	64	64	64	64	1	1	1	1	7	0	1	0	0	0
26936	64	64	64	64	64	0	1	1	1	8	1	0	0	0	0
26937	64	64	64	64	64	1	0	1	1	8	0	0	0	0	0
26938	64	64	64	64	64	0	1	0	1	8	0	0	0	0	0
26939	64	64	64	64	64	0	1	1	1	8	0	0	0	0	0
26940	64	64	64	64	64	1	0	1	1	8	0	0	0	1	0
26941	64	64	64	64	64	0	1	0	1	8	0	1	1	0	0
26942	64	64	64	64	64	0	0	1	0	8	1	1	0	0	0
26943	64	64	64	64	64	1	0	0	2	7	1	0	0	0	0
26944	64	64	64	64	64	1	1	0	1	7	0	0	0	0	0
26945	64	64	64	64	64	1	1	1	0	7	0	1	0	0	1
26946	64	64	64	64	64	0	1	1	1	6	2	0	0	1	0
26947	64	64	64	64	64	2	0	1	2	7	1	0	1	0	0
26948	64	64	64	64	64	2	1	0	2	7	0	1	1	0	0
26949	64	64	64	64	64	1	1	2	1	7	1	2	0	0	0
26950	64	64	64	64	64	1	1	2	1	7	1	1	0	0	0
26951	64	64	64	64	64	1	1	2	1	7	1	0	0	0	1
26952	64	64	64	64	64	1	1	3	1	7	0	0	0	2	0
26953	64	64	64	64	64	1	2	4	1	7	0	0	2	1	0
26954	64	64	64	64	64	0	2	4	1	8	0	1	2	0	0
26955	64	64	64	64	64	1	1	4	1	8	1	1	1	0	0
26956	64	64	64	64	64	1	1	4	1	8	1	1	0	0	1
26957	64	64	64	64	64	1	1	4	1	8	1	0	0	1	0
26958	64	64	64	64	64	1	1	4	1	8	0	0	1	0	0
26959	64	64	64	64	64	0	1	4	1	8	0	1	0	0	0
26960	64	64	64	64	64	0	0	4	1	8	1	0	1	0	0
26961	64	64	64	64	64	1	0	3	1	9	0	1	0	0	0
26962	64	64	64	64	64	1	1	2	1	9	1	1	0	0	0
26963	64	64	64	64	64	1	1	2	1	9	1	0	0	0	0
26964	64	64	64	64	64	1	2	2	1	9	0	0	0	0	0
26965	64	64	64	64	64	0	2	3	1	9	0	0	1	0	0
26966	64	64	64	64	64	0	1	3	1	9	0	1	0	1	0
26967	64	64	64	64	64	0	0	3	1	9	1	0	2	0	0
26968	64	64	64	64	64	2	0	2	1	9	0	2	1	0	0
26969	64	64	64	64	64	1	1	1	1	9	1	2	1	0	0
26970	64	64	64	64	64	1	1	2	1	9	1	2	0	0	0
26971	64	64	64	64	64	1	1	2	2	10	1	1	0	0	0
26972	64	64	64	64	64	1	1	2	2	10	1	0	0	0	0
26973	64	64	64	64	64	2	1	2	2	10	0	0	0	0	0
26974	64	64	64	64	64	1	1	2	3	10	1	0	0	0	0
26975	64	64	64	64	64	1	1	2	3	10	0	0	0	0	0
26976	64	64	64	64	64	0	2	2	3	10	0	0	0	1	0
26977	64	64	64	64	64	0	1	2	4	10	0	0	2	0	0
26978	64	64	64	64	64	0	0	2	4	10	0	1	1	0	1
26979	64	64	64	64	64	0	0	1	5	10	1	1	0	1	0
26980	64	64	64	64	64	2	0	0	5	11	1	0	2	0	0
26981	64	64	64	64	64	2	2	0	4	11	0	1	1	0	0
26982	64	64	64	64	64	1	2	1	3	11	1	1	0	0	0
26983	64	64	64	64	64	2	2	2	3	11	1	0	0	0	0
26984	64	64	64	64	64	2	2	2	4	12	0	0	0	0	0
26985	64	64	64	64	64	1	2	2	4	12	0	0	1	0	0
26986	64	64	64	64	64	0	2	2	4	12	0	2	0	0	0
26987	64	64	64	64	64	0	2	3	5	12	1	1	0	1	1
26988	64	64	64	64	64	1	2	3	5	12	1	0	1	1	0
26989	64	64	64	64	64	1	2	3	6	12	0	1	1	0	0
26990	64	64	64	64	64	0	2	3	7	13	1	1	0	0	0
26991	64	64	64	64	64	1	1	3	8	13	1	0	0	0	0
26992	64	64	64	64	64	1	1	3	8	13	0	0	0	0	0
26993	64	64	64	64	64	0	1	3	8	13	1	0	0	0	0
26994	64	64	64	64	64	1	0	3	8	13	0	0	0	0	0
26995	64	64	64	64	64	0	1	2	9	13	0	0	0	0	0
26996	64	64	64	64	64	0	0	2	9	14	0	0	0	0	0
26997	64	64	64	64	64	0	0	1	9	14	0	0	1	0	0
26998	64	64	64	64	64	0	0	0	9	15	0	1	0	0	0
26999	64	64	64	64	64	0	0	0	8	15	1	0	0	1	0
27000	64	64	64	64	64	1	0	0	7	15	0	0	1	0	0
27001	64	64	64	64	64	0	1	0	6	15	0	1	0	0	0
27002	64	64	64	64	64	1	0	1	5	16	1	0	0	0	0
27003	64	64	64	64	64	1	1	0	6	16	0	1	0	0	0
27004	64	64	64	64	64	0	1	1	5	16	1	0	0	0	0
27005	64	64	64	64	64	1	1	1	5	16	0	0	0	0	0
27006	64	64	64	64	64	0	1	1	5	16	0	1	0	1	0
27007	64	64	64	64	64	1	0	1	5	17	1	1	1	0	0
27008	64	64	64	64	64	1	1	0	5	17	1	1	0	0	0
27009	64	64	64	64	64	1	1	1	4	17	2	0	0	0	0
27010	64	64	64	64	64	2	1	1	4	18	1	0	0	0	0
27011	64	64	64	64	64	2	1	1	4	18	0	0	0	0	0
27012	64	64	64	64	64	1	1	1	4	18	0	0	0	0	0
27013	64	64	64	64	64	0	1	1	4	18	0	0	0	0	0
27014	64	64	64	64	64	0	0	1	4	19	0	0	0	0	0
27015	64	64	64	64	64	1	0	0	4	19	0	0	0	0	0
27016	64	64	64	64	64	0	1	0	3	19	0	0	0	1	0
27017	64	64	64	64	64	0	1	1	2	19	0	0	1	0	0
27018	64	64	64	64	64	0	0	1	2	19	0	1	1	0	0
27019	64	64	64	64	64	0	0	1	2	19	1	1	0	0	0
27020	64	64	64	64	64	1	0	0	2	19	1	0	0	1	0
27021	64	64	64	64	64	1	1	0	1	19	0	0	1	0	0
27022	64	64	64	64	64	0	1	2	0	19	0	1	0	0	0
27023	64	64	64	64	64	0	1	2	2	18	1	0	0	0	0
27024	64	64	64	64	64	1	1	2	2	18	0	0	1	0	0
27025	64	64	64	64	64	0	2	3	2	19	0	1	0	0	0
27026	64	64	64	64	64	0	1	3	3	19	1	0	0	0	0
27027	64	64	64	64	64	1	0	3	3	20	0	0	0	0	0
27028	64	64	64	64	64	0	1	2	3	20	0	0	0	0	0
27029	64	64	64	64	64	0	0	2	3	20	0	0	0	0	0
27030	64	64	64	64	64	0	0	1	4	20	0	0	0	0	0
27031	64	64	64	64	64	0	0	0	4	20	0	0	0	0	0
27032	64	64	64	64	64	0	0	0	3	20	0	0	0	0	0
27033	64	64	64	64	64	0	0	0	3	20	0	0	0	0	0
27034	64	64	64	64	64	0	0	1	2	20	0	0	0	0	0
27035	64	64	64	64	64	0	0	0	3	20	0	0	0	0	0
27036	64	64	64	64	64	0	0	0	2	20	0	0	0	0	0
27037	64	64	64	64	64	1	0	0	1	20	0	0	0	0	0
27038	64	64	64	64	64	0	1	0	1	20	0	0	0	1	0
27039	64	64	64	64	64	0	0	1	0	20	0	0	1	0	0
27040	64	64	64	64	64	0	0	0	2	19	1	1	1	1	0
27041	64	64	64	64	64	1	0	0	1	19	1	1	1	0	0
27042	64	64	64	64	64	1	1	0	0	19	1	1	0	0	0
27043	64	64	64	64	64	1	1	1	0	18	1	0	1	0	0
27044	64	64	64	64	64	1	1	2	1	18	0	2	0	0	0
27045	64	64	64	64	64	0	1	2	1	19	1	1	0	0	0
27046	64	64	64	64	64	1	0	2	1	19	1	0	0	1	0
27047	64	64	64	64	64	1	1	1	1	19	0	0	1	0	0
27048	64	64	64	64	64	0	1	1	1	19	0	1	0	0	0
27049	64	64	64	64	64	0	0	1	1	19	2	0	0	0	0
27050	64	64	64	64	64	1	1	1	1	20	1	0	1	0	0
27051	64	64	64	64	64	1	1	1	1	20	0	1	0	1	0
27052	64	64	64	64	64	1	1	1	1	20	1	0	1	0	0
27053	64	64	64	64	64	1	1	1	1	20	0	1	0	0	0
27054	64	64	64	64	64	0	1	1	1	20	1	0	0	0	0
27055	64	64	64	64	64	1	0	1	2	20	0	0	0	0	0
27056	64	64	64	64	64	0	1	0	2	20	0	1	0	0	0
27057	64	64	64	64	64	0	0	1	2	20	1	0	1	0	0
27058	64	64	64	64	64	1	0	0	2	20	0	1	0	0	0
27059	64	64	64	64	64	1	1	0	1	20	1	0	0	0	0
27060	64	64	64	64	64	2	1	1	0	20	0	0	0	0	0
27061	64	64	64	64	64	1	1	1	1	19	0	0	1	0	0
27062	64	64	64	64	64	1	1	1	2	19	0	1	0	0	0
27063	64	64	64	64	64	0	1	1	2	19	1	0	0	1	0
27064	64	64	64	64	64	2	0	1	2	19	0	0	1	0	0
27065	64	64	64	64	64	1	1	0	2	19	0	1	0	0	0
27066	64	64	64	64	64	0	1	1	1	19	1	0	1	0	0
27067	64	64	64	64	64	1	0	2	1	19	0	1	0	0	0
27068	64	64	64	64	64	1	1	1	2	19	1	0	0	0	0
27069	64	64	64	64	64	2	1	2	2	20	0	0	1	0	0
27070	64	64	64	64	64	1	1	2	2	20	0	1	0	0	0
27071	64	64	64	64	64	0	1	2	2	20	1	0	0	0	0
27072	64	64	64	64	64	2	0	2	3	20	0	0	0	0	0
27073	64	64	64	64	64	1	1	2	3	20	0	0	0	0	0
27074	64	64	64	64	64	0	1	2	4	20	0	0	0	0	0
27075	64	64	64	64	64	0	0	2	4	21	0	0	0	0	0
27076	64	64	64	64	64	0	0	1	4	21	0	0	0	1	0
27077	64	64	64	64	64	0	0	0	4	21	1	0	1	0	0
27078	64	64	64	64	64	1	0	1	3	21	0	1	0	0	0
27079	64	64	64	64	64	0	1	0	3	21	1	0	0	0	0
27080	64	64	64	64	64	1	0	1	2	21	0	0	0	0	0
27081	64	64	64	64	64	0	1	0	2	21	1	0	0	1	0
27082	64	64	64	64	64	2	0	1	1	21	0	0	1	0	0
27083	64	64	64	64	64	1	1	0	1	22	0	1	1	0	0
27084	64	64	64	64	64	1	1	1	0	22	1	1	0	0	0
27085	64	64	64	64	64	1	1	1	1	22	1	0	0	0	0
27086	64	64	64	64	64	1	1	1	1	22	0	1	0	0	0
27087	64	64	64	64	64	1	1	1	1	23	1	0	0	0	0
27088	64	64	64	64	64	1	1	1	1	23	0	0	0	0	0
27089	64	64	64	64	64	0	1	1	1	23	0	0	0	0	0
27090	64	64	64	64	64	0	1	1	1	23	0	0	0	0	0
27091	64	64	64	64	64	0	0	1	1	23	0	0	1	0	0
27092	64	64	64	64	64	0	0	0	2	23	0	1	0	0	0
27093	64	64	64	64	64	0	0	1	1	24	1	0	0	0	0
27094	64	64	64	64	64	1	1	0	1	24	0	0	0	0	0
27095	64	64	64	64	64	0	1	2	0	24	0	0	1	0	0
27096	64	64	64	64	64	0	0	2	1	23	0	2	0	0	1
27097	64	64	64	64	64	0	0	1	1	24	1	1	0	1	0
27098	64	64	64	64	64	1	1	0	1	24	2	0	1	0	0
27099	64	64	64	64	64	1	1	1	0	24	1	1	0	0	0
27100	64	64	64	64	64	1	1	1	1	23	1	0	0	0	0
27101	64	64	64	64	64	1	1	1	1	24	0	0	0	0	0
27102	64	64	64	64	64	0	1	1	1	24	0	1	0	0	0
27103	64	64	64	64	64	0	0	1	1	24	1	0	1	0	0
27104	64	64	64	64	64	1	0	0	1	24	0	1	1	0	0
27105	64	64	64	64	64	0	1	0	0	25	1	1	0	0	0
27106	64	64	64	64	64	1	0	1	0	24	1	0	0	0	0
27107	64	64	64	64	64	1	1	1	1	23	0	0	0	0	0
27108	64	64	64	64	64	0	1	1	1	23	0	0	0	0	0
27109	64	64	64	64	64	0	0	1	2	23	0	0	0	0	0
27110	64	64	64	64	64	0	0	0	2	23	0	0	0	0	0
27111	64	64	64	64	64	0	0	0	1	23	0	0	0	0	1
27112	64	64	64	64	64	1	0	1	0	23	1	0	0	2	0
27113	64	64	64	64	64	1	1	0	1	22	0	0	1	1	0
27114	64	64	64	64	64	0	2	1	0	22	0	1	1	0	0
27115	64	64	64	64	64	0	1	1	1	21	1	1	0	0	0
27116	64	64	64	64	64	1	0	1	1	21	1	0	0	0	1
27117	64	64	64	64	64	2	1	1	1	21	0	0	0	1	0
27118	64	64	64	64	64	1	1	2	1	21	0	1	1	0	0
27119	64	64	64	64	64	0	1	2	1	21	1	1	0	0	0
27120	64	64	64	64	64	1	0	2	1	21	1	0	1	0	0
27121	64	64	64	64	64	2	1	1	2	21	1	1	0	0	0
27122	64	64	64	64	64	3	1	1	2	21	1	0	0	0	0
27123	64	64	64	64	64	3	1	1	2	22	1	0	0	0	1
27124	64	64	64	64	64	3	1	1	2	22	0	0	0	1	1
27125	64	64	64	64	64	2	1	1	2	22	0	0	1	1	0
27126	64	64	64	64	64	1	2	1	2	22	0	1	1	0	0
27127	64	64	64	64	64	0	3	1	2	22	1	1	0	0	0
27128	64	64	64	64	64	1	2	1	2	22	1	0	1	0	0
27129	64	64	64	64	64	1	2	2	2	22	0	1	0	0	0
27130	64	64	64	64	64	0	2	2	2	22	1	0	0	0	0
27131	64	64	64	64	64	1	2	2	2	22	0	0	0	0	0
27132	64	64	64	64	64	0	2	2	2	22	0	0	0	0	0
27133	64	64	64	64	64	0	1	3	2	22	0	1	0	0	0
27134	64	64	64	64	64	0	0	3	2	22	1	0	0	0	0
27135	64	64	64	64	64	1	0	2	2	23	0	0	0	0	1
27136	64	64	64	64	64	0	1	1	2	23	1	0	1	1	1
27137	64	64	64	64	64	1	0	1	2	23	0	1	1	1	0
27138	64	64	64	64	64	0	1	0	2	23	1	1	1	0	0
27139	64	64	64	64	64	1	0	1	1	23	1	1	0	0	0
27140	64	64	64	64	64	2	1	0	1	23	1	1	0	0	0
27141	64	64	64	64	64	2	1	1	0	23	1	0	0	0	1
27142	64	64	64	64	64	2	1	1	1	22	0	0	0	2	0
27143	64	64	64	64	64	1	1	1	1	22	0	0	1	2	0
27144	64	64	64	64	64	1	1	1	2	22	0	1	1	1	0
27145	64	64	64	64	64	0	1	1	3	22	1	1	1	0	0
27146	64	64	64	64	64	1	0	1	3	22	1	1	0	1	0
27147	64	64	64	64	64	1	1	0	3	22	1	0	1	0	1
27148	64	64	64	64	64	2	1	1	2	22	0	1	1	1	0
27149	64	64	64	64	64	1	1	1	2	22	1	1	1	0	0
27150	64	64	64	64	64	1	1	1	3	23	1	1	0	0	0
27151	64	64	64	64	64	1	1	1	3	23	1	1	0	0	0
27152	64	64	64	64	64	1	1	1	3	23	1	0	0	0	0
27153	64	64	64	64	64	1	1	1	3	23	0	0	0	1	0
27154	64	64	64	64	64	1	1	2	3	23	0	0	1	0	0
27155	64	64	64	64	64	0	1	2	3	23	0	1	0	0	0
27156	64	64	64	64	64	0	0	2	3	24	2	0	0	0	1
27157	64	64	64	64	64	1	0	1	3	24	1	0	0	1	0
27158	64	64	64	64	64	1	1	0	3	24	0	0	1	0	0
27159	64	64	64	64	64	0	1	1	2	24	0	1	0	0	0
27160	64	64	64	64	64	0	0	1	2	24	1	0	0	0	0
27161	64	64	64	64	64	1	0	0	3	24	0	0	0	0	0
27162	64	64	64	64	64	0	1	0	2	24	0	0	0	0	0
27163	64	64	64	64	64	0	0	2	1	24	0	0	0	0	0
27164	64	64	64	64	64	0	0	1	1	24	0	1	0	0	0
27165	64	64	64	64	64	0	0	0	1	24	1	0	0	0	0
27166	64	64	64	64	64	1	0	0	1	24	0	0	0	0	0
27167	64	64	64	64	64	0	1	0	0	24	1	0	0	0	1
27168	64	64	64	64	64	1	0	1	0	23	1	0	0	1	0
27169	64	64	64	64	64	1	1	0	1	22	0	0	1	0	0
27170	64	64	64	64	64	0	1	2	1	22	0	1	0	0	0
27171	64	64	64	64	64	0	0	2	1	22	1	0	0	0	0
27172	64	64	64	64	64	1	0	1	1	22	0	0	1	0	0
27173	64	64	64	64	64	0	1	0	1	23	0	2	0	0	0
27174	64	64	64	64	64	0	0	1	0	23	1	1	1	0	0
27175	64	64	64	64	64	1	0	0	1	22	1	1	1	0	0
27176	64	64	64	64	64	1	1	1	0	22	1	1	0	0	0
27177	64	64	64	64	64	1	1	1	1	21	1	0	1	1	0
27178	64	64	64	64	64	1	1	1	1	21	0	1	1	0	0
27179	64	64	64	64	64	0	1	1	1	21	2	2	0	1	0
27180	64	64	64	64	64	1	0	1	1	21	3	1	1	0	0
27181	64	64	64	64	64	1	2	0	1	21	3	1	0	0	0
27182	64	64	64	64	64	1	2	2	0	21	3	0	0	0	0
27183	64	64	64	64	64	1	3	2	1	20	2	0	0	0	0
27184	64	64	64	64	64	1	3	3	1	21	1	0	0	0	0
27185	64	64	64	64	64	1	3	4	1	21	0	0	0	0	0
27186	64	64	64	64	64	0	4	4	1	21	0	0	0	0	0
27187	64	64	64	64	64	0	3	4	1	22	0	0	0	0	0
27188	64	64	64	64	64	0	2	4	2	22	0	0	1	0	0
27189	64	64	64	64	64	0	1	4	2	22	0	1	1	0	0
27190	64	64	64	64	64	0	0	4	2	23	2	1	0	0	0
27191	64	64	64	64	64	2	0	3	2	23	2	0	0	0	0
27192	64	64	64	64	64	2	1	2	2	23	1	0	0	0	0
27193	64	64	64	64	64	3	1	2	3	23	0	0	0	0	0
27194	64	64	64	64	64	2	1	2	3	23	0	1	0	0	0
27195	64	64	64	64	64	1	1	2	3	23	1	0	1	0	0
27196	64	64	64	64	64	1	1	2	3	23	0	1	0	0	1
27197	64	64	64	64	64	0	1	2	3	23	1	0	0	1	0
27198	64	64	64	64	64	1	0	2	3	23	0	0	1	0	0
27199	64	64	64	64	64	0	1	1	3	23	0	1	0	0	0
27200	64	64	64	64	64	0	0	1	3	23	1	0	0	0	0
27201	64	64	64	64	64	1	0	0	3	23	0	0	0	0	0
27202	64	64	64	64	64	0	2	0	2	23	0	0	0	0	0
27203	64	64	64	64	64	0	1	1	1	23	0	1	1	0	0
27204	64	64	64	64	64	0	0	2	1	24	1	1	0	0	0
27205	64	64	64	64	64	1	1	1	1	24	2	0	0	0	1
27206	64	64	64	64	64	1	1	1	1	25	1	0	1	1	0
27207	64	64	64	64	64	1	1	1	1	25	0	1	1	0	0
27208	64	64	64	64	64	0	1	1	1	25	1	1	0	0	1
27209	64	64	64	64	64	1	0	1	1	25	1	0	0	1	0
27210	64	64	64	64	64	1	1	0	1	25	0	0	1	0	0
27211	64	64	64	64	64	0	1	1	1	26	1	1	0	1	0
27212	64	64	64	64	64	1	0	1	1	26	1	0	1	0	0
27213	64	64	64	64	64	1	1	0	1	26	0	2	0	0	0
27214	64	64	64	64	64	0	1	1	0	26	2	1	0	0	0
27215	64	64	64	64	64	1	0	1	1	25	2	0	0	0	0
27216	64	64	64	64	64	1	1	0	2	25	1	0	0	0	0
27217	64	64	64	64	64	1	1	1	1	25	1	0	0	1	0
27218	64	64	64	64	64	1	2	1	1	25	0	0	1	0	0
27219	64	64	64	64	64	0	2	1	2	26	0	1	0	0	0
27220	64	64	64	64	64	0	1	2	2	26	2	1	0	0	0
27221	64	64	64	64	64	1	0	2	2	26	2	0	0	0	0
27222	64	64	64	64	64	1	1	2	2	26	1	0	0	0	0
27223	64	64	64	64	64	1	1	2	2	26	0	0	0	0	0
27224	64	64	64	64	64	0	1	2	2	26	0	0	0	0	0
27225	64	64	64	64	64	0	0	2	2	26	0	0	0	0	0
27226	64	64	64	64	64	0	0	1	2	26	0	0	0	0	0
27227	64	64	64	64	64	0	0	1	2	26	0	0	0	0	0
27228	64	64	64	64	64	0	0	0	2	26	0	0	0	0	0
27229	64	64	64	64	64	0	0	0	1	26	0	0	0	0	0
27230	64	64	64	64	64	0	0	0	0	26	0	0	0	0	0
27231	64	64	64	64	64	0	0	0	0	25	0	0	0	0	0
27232	64	64	64	64	64	0	0	0	1	24	1	0	0	0	0
27233	64	64	64	64	64	1	0	0	0	25	0	0	0	0	0
27234	64	64	64	64	64	0	1	0	0	24	0	0	0	0	1
27235	64	64	64	64	64	1	0	2	0	23	0	0	0	2	0
27236	64	64	64	64	64	0	2	2	1	22	0	0	1	1	0
27237	64	64	64	64	64	0	1	2	1	22	0	1	2	0	0
27238	64	64	64	64	64	0	0	2	1	22	1	1	1	0	1
27239	64	64	64	64	64	1	0	1	1	22	1	1	0	2	0
27240	64	64	64	64	64	2	1	0	1	22	1	0	1	1	0
27241	64	64	64	64	64	2	1	1	0	22	0	1	1	0	0
27242	64	64	64	64	64	1	1	1	1	21	1	1	0	0	0
27243	64	64	64	64	64	2	2	1	1	22	1	0	0	0	0
27244	64	64	64	64	64	2	2	2	1	22	0	0	0	1	0
27245	64	64	64	64	64	1	2	2	2	22	1	0	1	0	0
27246	64	64	64	64	64	1	2	2	2	22	0	1	0	0	0
27247	64	64	64	64	64	0	2	2	2	22	1	0	0	1	0
27248	64	64	64	64	64	1	1	2	2	22	0	0	1	0	0
27249	64	64	64	64	64	0	1	2	2	22	1	1	0	0	0
27250	64	64	64	64	64	1	0	2	2	22	1	0	0	0	0
27251	64	64	64	64	64	1	1	1	2	22	0	0	0	0	0
27252	64	64	64	64	64	0	1	1	2	22	0	0	0	1	0
27253	64	64	64	64	64	0	0	2	2	22	0	0	1	0	0
27254	64	64	64	64	64	0	0	1	2	22	0	1	0	0	0
27255	64	64	64	64	64	0	0	0	2	22	1	0	0	1	1
27256	64	64	64	64	64	1	0	0	1	22	0	0	1	1	0
27257	64	64	64	64	64	1	1	0	0	22	0	1	1	0	0
27258	64	64	64	64	64	0	2	2	0	21	1	1	0	0	1
27259	64	64	64	64	64	1	1	2	1	20	1	0	0	1	0
27260	64	64	64	64	64	1	1	2	1	20	0	1	1	0	0
27261	64	64	64	64	64	0	1	2	1	20	1	1	0	1	0
27262	64	64	64	64	64	1	0	2	1	20	1	0	1	0	0
27263	64	64	64	64	64	1	1	1	1	21	0	1	0	0	0
27264	64	64	64	64	64	0	1	1	1	21	2	0	1	0	0
27265	64	64	64	64	64	2	0	1	1	21	1	2	0	0	0
27266	64	64	64	64	64	3	1	0	1	21	1	1	0	0	0
27267	64	64	64	64	64	3	1	1	0	21	1	0	0	0	0
27268	64	64	64	64	64	3	1	1	1	20	0	0	0	1	0
27269	64	64	64	64	64	2	1	1	1	20	0	0	1	0	0
